,Timestamp,Acc_X,Acc_Y,Acc_Z,AngV_X,AngV_Y,AngV_Z,Mag_X,Mag_Y,Mag_Z,Orin_X,Orin_Y,Orin_Z,Activity
4745,2021-02-11 11:26:36.255,2.524949,1.320853,8.387209,-1.757194,-0.119734,0.411539,-1.893339,20.600269,-42.203918,37.418235,6.418122,-15.317785,Drop_Pickup
4746,2021-02-11 11:26:36.305,2.661765,0.606988,7.836803,-1.854342,-0.069636,0.899616,-1.159395,24.597055,-40.014771,36.338857,12.555997,-15.667717,Drop_Pickup
4747,2021-02-11 11:26:36.355,2.243235,-0.975521,6.330935,-2.244473,-0.254901,0.847,-0.520916,29.233665,-36.674744,35.850209,19.333187,-15.874906,Drop_Pickup
4748,2021-02-11 11:26:36.405,2.116299,-2.184707,6.901848,-2.093745,0.193508,0.93931,0.748407,31.885746,-34.185669,34.678766,25.714205,-14.88973,Drop_Pickup
4749,2021-02-11 11:26:36.455,2.009272,-3.163372,6.420748,-1.796876,0.398769,0.810384,2.717121,35.035656,-31.014374,33.797173,30.949294,-13.173319,Drop_Pickup
4750,2021-02-11 11:26:36.506,2.143093,-4.637806,6.581813,-1.331698,0.299551,0.458583,3.697301,36.857449,-28.714966,33.501182,34.714254,-12.483015,Drop_Pickup
4751,2021-02-11 11:26:36.556,1.506467,-4.604874,5.727839,-0.957809,-0.191619,0.069417,3.658347,38.276192,-26.753967,34.50308,37.120263,-13.262156,Drop_Pickup
4752,2021-02-11 11:26:36.606,1.725911,-5.389243,6.177055,-0.437113,0.33878,-0.266769,3.526324,39.050102,-26.076416,35.48718,38.024723,-13.092355,Drop_Pickup
4753,2021-02-11 11:26:36.656,2.073788,-5.048851,5.857769,-0.250856,-0.080511,-0.136049,3.246148,39.12912,-25.52829,36.458259,38.571016,-13.881568,Drop_Pickup
4754,2021-02-11 11:26:36.706,1.758094,-5.430557,5.931565,-0.069389,0.213093,-0.151564,3.498396,39.197285,-25.684113,36.661018,38.386303,-12.848374,Drop_Pickup
4755,2021-02-11 11:26:36.757,2.11091,-5.399122,6.479276,0.35895,0.533517,0.015378,4.017276,38.839405,-26.193848,36.554685,37.340339,-11.652241,Drop_Pickup
4756,2021-02-11 11:26:36.807,1.65915,-5.471123,5.931266,0.399191,0.123214,-0.106335,4.027958,38.41024,-26.880768,36.477951,36.11327,-11.045897,Drop_Pickup
4757,2021-02-11 11:26:36.857,1.623374,-5.51588,5.537585,0.426621,0.333138,-0.060936,4.189403,37.939758,-27.636627,36.641816,34.964958,-10.370255,Drop_Pickup
4758,2021-02-11 11:26:36.907,1.488355,-5.018763,5.800288,0.515696,-0.0334,-0.27512,3.737973,36.677307,-29.0672,37.192023,32.7506,-10.686091,Drop_Pickup
4759,2021-02-11 11:26:36.957,1.302292,-4.227808,5.599556,1.319148,0.080962,-0.32723,3.260095,35.283142,-30.992126,37.549678,28.838121,-10.836078,Drop_Pickup
4760,2021-02-11 11:26:37.008,1.814826,-3.328029,5.613776,1.46246,-0.087581,-0.59712,2.287323,32.920033,-33.617096,38.642743,23.956732,-11.394058,Drop_Pickup
4761,2021-02-11 11:26:37.058,1.830244,-2.84663,5.961952,2.016292,0.003769,-0.737992,1.466684,29.4548,-36.649017,39.620669,17.977568,-11.606365,Drop_Pickup
4762,2021-02-11 11:26:37.108,1.695225,-1.395698,5.798492,1.911048,0.299504,-0.781601,0.511244,25.881533,-39.37616,40.853865,11.955471,-11.610915,Drop_Pickup
4763,2021-02-11 11:26:37.158,0.672402,-1.789229,5.453909,1.984137,-0.617636,-1.163027,-1.546922,22.057459,-41.719147,43.403463,5.984074,-13.061635,Drop_Pickup
4764,2021-02-11 11:26:37.208,1.401236,-0.859513,4.09713,1.522514,0.965535,-1.662791,-1.004476,18.877235,-43.501312,47.095456,0.842469,-9.819865,Drop_Pickup
4765,2021-02-11 11:26:37.259,-0.87987,-0.476759,-0.501008,1.664819,3.856492,-1.411585,5.841077,14.932228,-44.761139,50.37129,-4.427845,1.352241,Drop_Pickup
4766,2021-02-11 11:26:37.309,-0.240101,0.080533,0.310604,1.92222,4.110384,-1.128807,13.975939,11.08293,-43.795135,54.08056,-9.630605,13.536121,Drop_Pickup
4767,2021-02-11 11:26:37.359,-0.199984,0.082029,0.382006,2.103945,3.949823,-0.896113,21.810507,7.246437,-41.418701,58.460686,-14.601633,25.685691,Drop_Pickup
4768,2021-02-11 11:26:37.409,-0.156874,0.066162,0.41853,2.216258,3.733608,-0.660223,28.799847,3.679947,-37.198364,63.459589,-19.122864,37.683923,Drop_Pickup
4769,2021-02-11 11:26:37.459,-0.141306,0.061821,0.477806,2.222973,3.43538,-0.432635,34.570518,0.675845,-31.715729,68.952587,-22.986247,49.30599,Drop_Pickup
4770,2021-02-11 11:26:37.510,-0.121697,0.039218,0.512834,2.161628,3.072253,-0.225432,37.418423,-1.04067,-27.731873,74.464235,-25.351906,59.136388,Drop_Pickup
4771,2021-02-11 11:26:37.560,-79.715231,79.577667,80.935344,-14.655321,-35.268017,-8.194345,7.785264,8.752476,-45.82608,72.6351,-16.361266,14.927123,Drop_Pickup
4772,2021-02-11 11:26:37.610,-0.050146,3.396287,3.561244,7.556139,6.24742,0.547876,19.551552,-7.567882,-42.60437,78.360615,-35.613741,33.132219,Drop_Pickup
4773,2021-02-11 11:26:37.660,-0.161963,-0.429008,0.323777,4.773154,3.295315,2.368205,24.263771,-19.836111,-35.516022,81.937796,-49.842061,43.867914,Drop_Pickup
4774,2021-02-11 11:26:37.711,-0.220042,-0.683479,2.108515,1.897858,-0.417498,2.149035,20.295155,-24.763836,-35.432831,78.665051,-54.813582,34.783242,Drop_Pickup
4775,2021-02-11 11:26:37.761,-0.57211,1.300047,-0.276774,-1.950543,-5.671457,0.870927,9.089796,-20.196169,-42.33493,70.62235,-47.532405,12.5627,Drop_Pickup
4776,2021-02-11 11:26:37.811,2.2841,3.052303,-4.908293,-7.993077,-1.628919,0.158875,8.355362,-0.4696,-46.872528,65.664594,-21.363449,11.131706,Drop_Pickup
4777,2021-02-11 11:26:37.861,-6.323899,5.207521,50.027916,-4.872641,0.127287,-0.133082,8.300669,5.489174,-46.709167,64.851933,-17.576446,10.187885,Drop_Pickup
4778,2021-02-11 11:26:37.911,-0.161364,4.072282,5.061275,1.735829,0.470776,-0.115242,9.215138,2.120794,-46.662018,66.09843,-21.342239,11.75778,Drop_Pickup
4779,2021-02-11 11:26:37.962,-1.671873,3.631598,4.863686,-0.500692,-0.229893,-0.118703,8.682444,3.44039,-46.680298,66.087616,-19.8177,10.929253,Drop_Pickup
4780,2021-02-11 11:26:38.012,-0.202379,3.532055,10.851085,0.185197,0.099555,-0.025089,8.775578,2.981675,-46.960663,66.301794,-20.028935,11.038026,Drop_Pickup
4781,2021-02-11 11:26:38.062,-0.959205,3.679049,10.110575,-0.013248,-0.028032,-0.005316,8.79278,3.007598,-46.88205,66.425711,-20.011041,10.988471,Drop_Pickup
4782,2021-02-11 11:26:38.112,-0.951272,3.59223,9.438922,0.010356,-0.002758,-0.020365,8.758732,3.035896,-46.9104,66.562688,-20.009282,10.997878,Drop_Pickup
4783,2021-02-11 11:26:38.162,-1.097667,3.665428,9.159902,0.000459,0.01259,-0.018086,8.788033,3.112317,-46.948181,66.647541,-20.020746,10.839036,Drop_Pickup
4784,2021-02-11 11:26:38.213,-0.9619,3.690575,9.263786,-0.005246,-0.005801,-0.011003,8.627081,3.15216,-46.948273,66.657637,-20.013962,10.552424,Drop_Pickup
4785,2021-02-11 11:26:38.263,-0.894091,3.624712,9.191636,-0.005236,-0.015885,-0.009934,8.88242,3.018555,-46.90451,66.639745,-20.012967,10.264636,Drop_Pickup
4786,2021-02-11 11:26:38.313,-0.925675,3.617976,9.203611,-0.00069,-0.015228,-0.006728,8.65312,3.182691,-46.990387,66.581343,-20.020959,9.997218,Drop_Pickup
4787,2021-02-11 11:26:38.363,-0.961002,3.564987,9.224418,-0.003269,-0.017229,-0.009536,8.588211,3.096704,-47.102692,66.521606,-20.025636,9.728918,Drop_Pickup
4788,2021-02-11 11:26:38.413,-0.932561,3.633394,9.235345,0.001948,0.007257,-0.00871,8.538592,3.00244,-46.833252,66.435363,-20.044755,9.526627,Drop_Pickup
4789,2021-02-11 11:26:38.464,-0.921334,3.6307,9.250613,0.004728,0.002736,-0.008119,8.623872,3.163014,-46.769165,66.33176,-20.055238,9.321873,Drop_Pickup
4790,2021-02-11 11:26:38.514,-0.967588,3.653004,9.176368,0.007457,0.012308,-0.010203,8.602452,3.233864,-46.911804,66.217312,-20.080372,9.143241,Drop_Pickup
4791,2021-02-11 11:26:38.564,-1.007704,3.548521,9.207054,0.028157,-0.013294,-0.008247,8.489618,2.846464,-46.802277,66.100376,-20.218269,8.883488,Drop_Pickup
4792,2021-02-11 11:10:10.815,0.488285,6.182444,7.832911,-0.250199,-0.333494,0.03582,14.035755,-35.283134,-28.326294,-15.004777,-37.050015,-4.064818,Standing
4793,2021-02-11 11:10:10.865,0.578996,5.95342,8.50202,0.1656,-0.068975,0.00151,13.847313,-35.233067,-28.542786,-15.076604,-37.21115,-4.35582,Standing
4794,2021-02-11 11:10:10.915,0.913999,6.118526,7.346273,0.173768,-0.067404,0.02078,13.635534,-35.653763,-28.196533,-15.207935,-37.870552,-4.691975,Standing
4795,2021-02-11 11:10:10.965,1.103954,5.759573,7.594008,-0.079596,0.089989,-0.033407,13.74766,-35.411488,-28.437531,-15.155237,-37.68814,-4.628773,Standing
4796,2021-02-11 11:10:11.015,0.66851,5.960605,8.144414,0.107365,-0.119404,-0.044178,13.881163,-35.662643,-28.562775,-15.044283,-37.927278,-4.710172,Standing
4797,2021-02-11 11:10:11.066,0.784668,5.951923,7.600894,-0.00552,-0.055932,-0.111184,13.82206,-35.507519,-28.56839,-14.768318,-37.934709,-4.873598,Standing
4798,2021-02-11 11:10:11.116,0.777483,5.830226,7.773635,-0.053471,-0.0544,-0.10162,14.05327,-35.411789,-28.490967,-14.414774,-37.759522,-4.793097,Standing
4799,2021-02-11 11:10:11.166,0.470621,6.137687,7.946824,-0.019638,-0.042769,-0.153753,14.260119,-35.327351,-28.577118,-13.868696,-37.622282,-4.625158,Standing
4800,2021-02-11 11:10:11.216,0.497266,6.109994,8.034093,0.103987,0.075081,-0.052989,14.407393,-35.512333,-28.582092,-13.64088,-37.832164,-4.342181,Standing
4801,2021-02-11 11:10:11.266,0.700843,5.915399,7.695946,-0.067436,-0.103589,-0.119616,14.4392,-35.28347,-28.403412,-13.360252,-37.808474,-4.369287,Standing
4802,2021-02-11 11:10:11.317,0.309107,6.27061,8.154143,0.013183,-0.077597,0.019922,14.491474,-35.343758,-28.416687,-13.211376,-37.688977,-4.387072,Standing
4803,2021-02-11 11:10:11.367,1.189277,5.803881,7.899523,-0.042792,-0.096175,-0.122576,14.412604,-35.092216,-28.69989,-13.045807,-37.58748,-4.663892,Standing
4804,2021-02-11 11:10:11.417,0.592468,6.191425,7.580387,0.082297,-0.126927,-0.223078,14.589058,-35.242218,-28.895233,-12.292436,-37.828493,-4.501044,Standing
4805,2021-02-11 11:10:11.467,0.768502,5.879174,7.694,-0.225255,-0.075461,-0.08551,14.705902,-34.923912,-29.072937,-11.999999,-37.29798,-4.700518,Standing
4806,2021-02-11 11:10:11.517,0.825683,5.752238,7.585326,-0.11918,-0.041661,-0.215225,14.633749,-34.277622,-29.33252,-11.351074,-37.075113,-4.573823,Standing
4807,2021-02-11 11:10:11.568,0.604593,6.038293,8.052205,-0.146057,0.121194,-0.197315,15.145859,-34.129177,-29.483063,-10.561093,-36.665408,-3.940086,Standing
4808,2021-02-11 11:10:11.618,0.614023,5.950875,8.168963,-0.196387,-0.146102,-0.215113,15.305979,-33.659145,-29.86673,-9.880536,-36.237388,-3.828265,Standing
4809,2021-02-11 11:10:11.668,0.706531,6.125861,8.150251,0.016512,-0.039295,-0.150056,15.540169,-33.555202,-30.124542,-9.285678,-36.100365,-3.740937,Standing
4810,2021-02-11 11:10:11.718,0.753084,5.616321,8.243508,-0.099008,-0.088998,-0.240792,15.851709,-33.317547,-30.330261,-8.660052,-35.93304,-3.620742,Standing
4811,2021-02-11 11:10:11.768,0.200284,5.994584,8.298144,0.017339,-0.047611,-0.240908,16.197319,-33.046143,-30.162689,-7.794244,-35.934298,-3.374596,Standing
4812,2021-02-11 11:10:11.819,0.202679,5.805827,8.194709,0.01451,0.05365,-0.147911,16.407312,-32.978489,-30.18338,-7.237634,-35.93095,-3.08444,Standing
4813,2021-02-11 11:10:11.869,-0.181572,5.814658,8.186925,0.043618,-0.080572,-0.22332,16.449978,-32.844837,-29.972137,-6.542089,-36.104075,-2.68074,Standing
4814,2021-02-11 11:10:11.919,0.03353,5.942043,7.604486,0.010995,-0.11409,-0.101585,16.677103,-33.141846,-30.415894,-6.074453,-36.056386,-2.718932,Standing
4815,2021-02-11 11:10:11.969,0.121547,5.628146,8.039482,0.009432,0.062164,-0.131655,16.916109,-32.85881,-30.344238,-5.685836,-36.046314,-2.23205,Standing
4816,2021-02-11 11:10:12.019,-0.063767,6.334228,7.87692,0.010993,-0.060663,-0.040826,17.099609,-32.751984,-30.313812,-5.354624,-36.162887,-2.106113,Standing
4817,2021-02-11 11:10:12.070,0.304617,5.824238,8.058642,-0.004644,0.120433,0.108544,16.710503,-32.829201,-30.502197,-5.659206,-36.096057,-2.113492,Standing
4818,2021-02-11 11:10:12.120,0.321082,5.815556,8.137528,0.024676,-0.092372,-0.011625,16.68858,-32.675716,-30.445709,-5.786107,-36.338509,-2.162821,Standing
4819,2021-02-11 11:10:12.170,0.364642,6.030659,7.865094,-0.047489,0.00555,0.037799,16.666588,-32.914719,-30.498718,-5.86493,-36.112918,-2.410827,Standing
4820,2021-02-11 11:10:12.220,0.399968,5.64072,8.26641,0.091945,0.196593,-0.028555,16.826551,-33.077019,-30.171204,-5.944379,-36.302269,-1.984888,Standing
4821,2021-02-11 11:10:12.270,0.137414,6.137836,7.907606,0.035022,-0.02064,-0.037585,16.859161,-32.898964,-30.199493,-5.796733,-36.495862,-1.842296,Standing
4822,2021-02-11 11:10:12.321,0.215402,5.722749,8.265811,-0.054386,0.09242,0.046456,16.946175,-33.07732,-30.083893,-6.002151,-36.239182,-1.83047,Standing
4823,2021-02-11 11:10:12.371,0.186213,5.717211,7.980205,0.154393,-0.036828,0.009617,16.810959,-33.107418,-30.007843,-6.074282,-36.597257,-1.888161,Standing
4824,2021-02-11 11:10:12.421,0.239801,5.97752,7.418274,-0.040534,0.129786,0.011646,16.745741,-33.145054,-30.26001,-6.073485,-36.578311,-1.823471,Standing
4825,2021-02-11 11:10:12.471,0.269889,5.972281,8.441995,0.038485,0.018247,-0.038098,17.128452,-33.22937,-30.106934,-6.074822,-36.588812,-1.587637,Standing
4826,2021-02-11 11:10:12.521,0.27887,6.025121,7.505243,0.070248,0.00968,-0.056314,17.066147,-33.378799,-29.748688,-5.960555,-36.79859,-1.667581,Standing
4827,2021-02-11 11:10:12.572,0.365989,5.897287,7.99712,0.014695,0.026822,-0.00578,17.101255,-33.392395,-29.860779,-5.998659,-36.839629,-1.518242,Standing
4828,2021-02-11 11:10:12.622,0.227976,5.839507,7.904463,-0.01504,-0.077292,-0.098475,17.296518,-33.404366,-29.987305,-5.750875,-36.853139,-1.593462,Standing
4829,2021-02-11 11:10:12.672,0.063318,6.084846,7.901618,0.057591,0.03696,-0.009364,17.285194,-33.424339,-29.929688,-5.680228,-36.958433,-1.536701,Standing
4830,2021-02-11 11:10:12.722,0.320484,5.750442,7.967332,0.02495,-0.08427,-0.059839,17.233364,-33.418049,-29.762177,-5.642701,-37.025267,-1.653759,Standing
4831,2021-02-11 11:10:12.772,0.165855,5.917195,8.215516,0.045217,-0.010567,-0.047777,17.161888,-33.201012,-30.028992,-5.447054,-37.078512,-1.59996,Standing
4832,2021-02-11 11:10:12.823,0.601898,5.975274,7.977062,-0.038906,-0.218338,-0.05254,17.013514,-33.192513,-30.15509,-5.311557,-37.04932,-1.999359,Standing
4833,2021-02-11 11:10:12.873,0.933758,6.032455,7.949818,0.003308,-0.263435,-0.107231,16.777613,-33.09399,-30.278992,-5.039219,-36.891106,-2.552937,Standing
4834,2021-02-11 11:10:12.923,0.787512,5.812563,7.595804,-0.005089,-0.052476,-0.134977,16.740273,-33.120991,-30.440948,-4.722184,-36.940517,-2.780496,Standing
4835,2021-02-11 11:10:12.973,0.401914,5.91989,7.836354,0.072918,-0.076811,-0.274315,17.107487,-32.97784,-30.63147,-4.022387,-37.139966,-2.651588,Standing
4836,2021-02-11 11:10:13.023,-0.063917,5.947881,7.825277,-0.004112,-0.053606,-0.14576,17.276772,-33.021923,-30.327667,-3.45195,-37.148072,-2.578585,Standing
4837,2021-02-11 11:10:13.074,0.06736,6.066734,7.480245,-0.111055,-0.084014,-0.104406,17.308716,-32.829563,-30.593781,-3.031797,-37.039583,-2.560713,Standing
4838,2021-02-11 11:10:13.124,0.157622,6.05446,7.941585,-0.056619,-0.110486,-0.12178,17.419273,-32.515472,-30.578461,-2.556039,-36.742332,-2.502598,Standing
4839,2021-02-11 11:10:13.174,-0.919837,6.953939,9.724528,-0.113157,-0.61319,0.111663,16.926201,-32.391464,-31.314545,-2.596074,-36.678673,-3.157431,Standing
4840,2021-02-11 11:10:13.224,0.972977,5.450166,7.871232,-0.243032,-0.637008,0.20052,15.415139,-32.148441,-32.511169,-3.368299,-35.728935,-5.829596,Standing
4841,2021-02-11 11:10:13.274,0.338596,5.849087,7.60284,0.605859,0.692648,-0.043188,16.176718,-32.941204,-31.285583,-3.511468,-36.7435,-4.784995,Standing
4842,2021-02-11 11:10:13.325,0.453707,5.905968,6.689439,0.554798,0.814669,0.084742,17.146481,-33.873116,-29.500244,-3.915627,-38.574779,-2.755765,Standing
4843,2021-02-11 11:10:13.375,0.545615,6.173612,8.302934,-0.341482,0.059919,-0.03995,17.613575,-33.668381,-29.355896,-3.897892,-38.432472,-1.731869,Standing
4844,2021-02-11 11:10:13.425,0.78841,5.844297,8.715027,-0.154854,-0.333338,-0.071223,17.244402,-32.977757,-30.458984,-3.68242,-37.273469,-2.610548,Standing
4845,2021-02-11 11:10:13.475,-0.035476,6.40054,7.856113,0.198171,-0.102791,-0.156383,17.296186,-33.198238,-29.730133,-3.16724,-37.908728,-2.430099,Standing
4846,2021-02-11 11:10:13.525,0.443079,6.273754,7.406748,-0.023477,0.21738,0.13512,17.167988,-33.135857,-29.905701,-3.419869,-37.902969,-2.444243,Standing
4847,2021-02-11 11:10:13.576,0.730631,5.928272,8.205936,0.026368,0.020235,-0.087601,17.297571,-33.212299,-29.850189,-3.368961,-38.096669,-2.202124,Standing
4848,2021-02-11 11:10:13.626,0.372725,6.277047,8.254734,0.376658,-0.043389,-0.076943,17.429506,-33.356247,-29.142273,-3.14186,-38.861002,-2.114808,Standing
4849,2021-02-11 11:10:13.676,0.241298,6.305188,7.49237,0.050268,-0.241014,-0.158639,17.418085,-33.576012,-29.213013,-2.768948,-39.203055,-2.503633,Standing
4850,2021-02-11 11:10:13.726,0.60115,6.216872,8.012388,0.352951,-0.032841,-0.145556,17.436792,-34.002636,-28.853577,-2.439289,-39.803434,-2.619646,Standing
4851,2021-02-11 11:10:13.776,0.216899,6.412964,7.152876,0.341007,-0.097412,-0.185291,17.599642,-34.264168,-28.325134,-1.848467,-40.905528,-2.559091,Standing
4852,2021-02-11 11:10:13.827,0.560884,6.633306,7.004085,0.108188,-0.176383,-0.122603,17.563721,-34.295731,-28.178162,-1.435487,-41.412334,-2.648278,Standing
4853,2021-02-11 11:10:13.877,-0.173639,6.631809,7.99218,0.329009,-0.073477,-0.162565,17.802353,-34.204716,-27.35965,-0.865508,-42.09598,-2.49381,Standing
4854,2021-02-11 11:10:13.927,1.08689,6.936875,5.983208,0.040346,-0.14969,-0.143838,17.775768,-34.652798,-27.562744,-0.477546,-42.766158,-2.925099,Standing
4855,2021-02-11 11:10:13.977,-0.038171,6.711144,7.67993,-0.014254,0.021743,-0.168685,18.143272,-34.300339,-27.50177,0.215606,-42.554411,-2.331027,Standing
4856,2021-02-11 11:10:14.027,0.26944,6.710845,7.428752,-0.044188,0.053949,-0.004925,18.076889,-34.405762,-27.489563,0.270466,-42.471801,-2.357522,Standing
4857,2021-02-11 11:10:14.078,0.011227,6.781348,7.171437,-0.027122,-0.181247,0.074034,17.804947,-34.316639,-27.939911,0.138955,-42.410327,-2.700255,Standing
4858,2021-02-11 11:10:14.128,0.454904,6.76608,7.60778,-0.048673,0.036658,0.080617,17.622334,-34.09795,-27.986237,-0.215119,-42.076156,-3.034137,Standing
4859,2021-02-11 11:10:14.178,0.226778,6.768475,7.214697,-0.095972,-0.047506,-0.005426,17.452057,-34.167107,-28.208099,-0.277734,-41.997849,-3.11472,Standing
4860,2021-02-11 11:10:14.228,0.38455,6.667884,7.848329,0.124864,-0.165648,0.029705,17.348553,-34.356491,-28.253021,-0.421637,-42.055583,-3.633488,Standing
4861,2021-02-11 11:10:14.278,0.612975,6.653514,7.100484,-0.021278,-0.084525,0.05203,17.015379,-34.358894,-28.016083,-0.584807,-42.164753,-4.022339,Standing
4862,2021-02-11 11:10:14.329,0.339195,6.733897,7.213649,0.074025,-0.031255,0.048362,16.891998,-34.51395,-28.296875,-0.736548,-42.206964,-4.310984,Standing
4863,2021-02-11 11:10:14.379,0.662522,6.706204,7.391928,-0.030846,0.035635,0.024385,16.627789,-34.525051,-28.568298,-0.944291,-42.21916,-4.400354,Standing
4864,2021-02-11 11:10:14.429,0.483046,6.548582,7.32367,0.097128,-0.049179,-0.012651,16.781719,-34.608288,-28.2453,-0.921022,-42.443145,-4.439397,Standing
4865,2021-02-11 11:10:14.479,0.578397,6.69872,6.918313,0.003822,0.057091,0.024906,16.763107,-34.628342,-28.034485,-1.059951,-42.472543,-4.53791,Standing
4866,2021-02-11 11:10:14.529,0.464185,6.700516,7.31409,-0.055725,0.024087,0.010982,16.834793,-34.731369,-28.60553,-1.107498,-42.321988,-4.41103,Standing
4867,2021-02-11 11:10:14.580,0.709824,6.604715,7.331604,-0.021471,-0.04701,0.04282,16.712662,-34.733009,-28.650146,-1.237509,-42.227691,-4.650176,Standing
4868,2021-02-11 11:10:14.630,0.676593,6.750512,7.260352,-0.11597,0.083844,0.030748,16.515406,-34.436363,-28.526428,-1.361128,-42.001378,-4.602761,Standing
4869,2021-02-11 11:10:14.680,0.544867,6.534511,7.646549,-0.001801,0.025208,0.024983,16.606096,-34.492519,-28.789642,-1.496128,-41.893616,-4.62349,Standing
4870,2021-02-11 11:10:14.730,0.559087,6.609356,7.295379,-0.010616,0.04559,0.027585,16.577911,-34.528519,-28.588165,-1.625525,-41.869465,-4.691381,Standing
4871,2021-02-11 11:10:14.780,0.570763,6.655161,7.173233,0.030048,0.040558,-0.026449,16.586952,-34.450096,-28.465576,-1.617049,-41.890449,-4.659803,Standing
4872,2021-02-11 11:10:14.831,0.579295,6.663693,7.378157,0.032897,0.019536,0.041587,16.548531,-34.791878,-28.35791,-1.857234,-41.975703,-4.675151,Standing
4873,2021-02-11 11:10:14.881,0.836461,6.473738,7.351063,0.051707,-0.003261,-0.012262,16.60635,-34.876793,-28.208374,-1.910656,-42.056873,-4.769695,Standing
4874,2021-02-11 11:10:14.931,0.573607,6.459068,7.160959,0.075828,0.030011,-0.002678,16.45623,-34.882442,-28.212128,-1.98239,-42.233436,-4.748156,Standing
4875,2021-02-11 11:10:14.981,0.664618,6.573281,6.840475,-0.017446,0.009281,0.007604,16.659735,-35.087639,-27.991119,-2.089279,-42.252458,-4.784683,Standing
4876,2021-02-11 11:10:15.031,0.679138,6.652167,7.394623,-0.048689,0.029781,-0.004443,16.418423,-34.718979,-28.275452,-2.072739,-42.041406,-4.759508,Standing
4877,2021-02-11 11:10:15.082,0.748593,6.749913,7.556586,-0.061607,0.028408,-0.029225,16.439896,-34.650448,-28.269897,-2.079491,-41.943088,-4.682294,Standing
4878,2021-02-11 11:10:15.132,0.594264,6.71788,7.634125,0.040958,0.01011,-0.030313,16.600166,-34.686314,-28.087738,-2.045475,-41.966445,-4.683141,Standing
4879,2021-02-11 11:10:15.182,0.725392,6.624175,7.231013,0.042785,-0.007544,-0.040175,16.56958,-34.740635,-28.292267,-2.002475,-42.081862,-4.694045,Standing
4880,2021-02-11 11:10:15.232,0.801134,6.545588,6.994056,0.031918,-0.036543,-0.080337,16.594273,-34.785324,-28.430145,-1.843635,-42.151006,-4.645743,Standing
4881,2021-02-11 11:10:15.282,0.473914,6.672674,7.315138,-0.006083,0.021159,-0.012171,16.723572,-34.626411,-28.06427,-1.809047,-42.122036,-4.529062,Standing
4882,2021-02-11 11:10:15.333,0.674497,6.65052,7.384444,-0.044221,-0.013082,-0.048048,16.611393,-34.503586,-28.221802,-1.669526,-42.036804,-4.548684,Standing
4883,2021-02-11 11:10:15.383,0.61058,6.613397,7.377409,0.00394,0.010111,-0.044276,16.494888,-34.387928,-28.410889,-1.540636,-42.064234,-4.448555,Standing
4884,2021-02-11 11:10:15.433,0.510588,6.714737,7.390132,0.016724,0.014946,-0.0417,16.833324,-34.398666,-28.251709,-1.400083,-42.067239,-4.369566,Standing
4885,2021-02-11 11:10:15.483,0.588726,6.617289,7.353608,0.029752,-0.007661,-0.043511,16.95269,-34.541992,-28.268677,-1.283378,-42.105519,-4.343071,Standing
4886,2021-02-11 11:10:15.533,0.547112,6.629863,7.325916,0.006962,0.035615,-0.031198,16.904781,-34.565536,-28.273285,-1.183212,-42.136168,-4.242436,Standing
4887,2021-02-11 11:10:15.584,0.454455,6.630761,7.387887,0.01083,0.012866,-0.032708,16.980438,-34.511669,-28.172913,-1.115531,-42.182504,-4.140853,Standing
4888,2021-02-11 11:10:15.634,0.553998,6.581813,7.406897,0.023974,-0.042747,-0.027052,17.098186,-34.400337,-28.247742,-1.077775,-42.204039,-4.207997,Standing
4889,2021-02-11 11:10:15.684,0.697999,6.683901,7.195537,-0.055608,-0.047721,-0.017592,16.980862,-34.493835,-28.197784,-1.040511,-42.11483,-4.278931,Standing
4890,2021-02-11 11:10:15.734,0.351469,6.764134,7.673942,-0.039705,0.052163,-0.005233,17.076475,-34.471004,-28.27478,-0.976741,-41.925958,-4.128682,Standing
4891,2021-02-11 11:10:15.784,0.7212,6.636749,7.497758,0.040239,-0.052084,-0.03548,16.920446,-34.165543,-28.264618,-0.957271,-42.009056,-4.261663,Standing
4892,2021-02-11 11:10:15.835,0.496368,6.603967,7.212302,0.062767,-0.022003,-0.052495,17.064173,-34.51469,-28.216888,-0.82346,-42.146346,-4.215728,Standing
4893,2021-02-11 11:10:15.885,0.459844,6.680159,7.171886,-0.000329,-0.002627,-0.026056,17.042265,-34.228924,-27.993988,-0.768178,-42.160832,-4.237559,Standing
4894,2021-02-11 11:10:15.935,0.50954,6.638395,7.432494,-0.01732,-0.014766,-0.041231,17.035578,-34.510502,-28.137207,-0.657959,-42.10767,-4.1866,Standing
4895,2021-02-11 11:10:15.985,0.531096,6.55921,7.358997,-0.010239,0.028494,-0.017919,16.933588,-34.189449,-28.161224,-0.600102,-42.117584,-4.102265,Standing
4896,2021-02-11 11:10:16.035,0.465233,6.630911,7.467372,-0.020725,0.014221,-0.023091,17.175035,-34.359413,-28.418671,-0.51304,-42.005697,-4.04613,Standing
4897,2021-02-11 11:10:16.086,0.600102,6.555019,7.392377,0.008587,-0.000404,-0.021149,17.097458,-34.232079,-28.376709,-0.470352,-41.988051,-4.039187,Standing
4898,2021-02-11 11:10:16.136,0.458497,6.618187,7.271429,0.019716,0.00657,-0.020299,16.929016,-34.318893,-28.178986,-0.436065,-42.018587,-4.033435,Standing
